texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
vas mierda perra escuela pública,False,False,False,False,False,True,False,True,False,False,False
niños buenos sienten seguros policías escuelas únicos niños gusta ver policía cerca acosadores drogadictos,False,False,False,False,False,False,False,False,False,False,False
atacar gente redes sociales patético tipos hacen duros conseguir gusta arreglarán tarde temprano cuidado lobo piel oveja recuerda matón patio escuela jodió chico flacucho metía,False,False,False,True,False,False,False,False,True,False,False
veces recuerdo chico intentaba acosarme escuela secundaria decía fea respuesta serio ah sé totalmente acuerdo creo destrocé puedes ser malo conmigo conmigo mismo ponte fila,True,False,False,False,False,False,False,False,True,False,False
dios literalmente intimidabas escuela,False,False,False,False,False,False,False,False,False,False,False
puedo creer dejé acosadores escuela primaria impidieran llevar pelo raya medio mayor parte vida,False,False,False,False,False,False,False,False,False,False,False
primero hiciste bullying secundaria segundo cabello todavía seco mierda ahora envíame messenger hola chica,False,False,False,False,False,False,False,True,False,False,False
inspirador incluso escuela secundaria sufrí bullying tener vello brazos pone feliz ver chicas apoyando chicas,False,False,False,False,False,False,False,False,False,False,False
juro culpa primer lugar,False,False,False,False,False,False,False,False,False,False,False
nunca hice bullying nadie secundaria convencí toda escuela hermanastra niña grado chica cake farts,False,False,False,False,False,False,False,False,False,False,False
hijos teléfono comiencen escuela secundaria voy golpear intimide infancia merecen,False,False,False,False,False,False,False,False,False,False,False
todas chicas acosaron escuela secundaria felicitaciones feos bebés,True,False,False,False,False,False,False,False,True,False,False
mayoría veces pasaba acosadores escuela desconocidos calle crecí chipre decirle alguien engordado consideraba especie deber público abrazos,True,False,False,False,False,False,False,False,False,False,False
solo digo testigo dijeron múltiples ocasiones decía tonterías chicas fin mundo jajaja bueno muchas chicas acosaban escuela secundaria realidad tan grave todas tonterías bien,False,False,False,False,False,False,False,False,False,False,False
baja siempre genial ustedes escuela primaria mido m quinto grado,False,False,False,False,False,False,False,False,False,False,False
arrogancia agresividad sector sociedad escocesa hacia cualquiera ideas políticas diferentes chocante vergonzosa si así comportan adultos da miedo pensar cómo escuela deben haber sido acosadores prolíficos,False,False,False,False,False,False,False,False,False,False,False
parecen chicas intimidaban secundaria usar jeans ajustados,False,False,False,False,False,False,False,False,False,False,False
hablando serio últimamente afectó chica acosaba secundaria pasando momento difícil escuela refugio seguro solo cereza pastel pasara tener buenas notas reprobar planeaba vivir allá escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
simplemente intimidado vestuario chicas escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
realmente conseguir trabajo extra ciudad natal luego sentarte acosador escuela secundaria hermana brunch domingo timesiamthankfulforamask,False,False,False,False,False,False,False,False,False,False,False
escuela secundaria sobrepeso torpe escuchaba heavy pasaba tiempo libre jugando videojuegos haciendo tareas extra luego perdí peso puse ropa ajustada repente todas chicas ignoraban acosaban querían ser amigas,False,False,False,False,False,False,False,False,False,False,False
matona desagradable aparentemente escuela secundaria,False,False,False,True,False,False,False,False,False,False,False
gracias hacerme perder semanas escuela gracias hacer notas bajen gracias dejarme acosadores espero vida completa,False,False,False,False,False,False,False,False,False,False,False
acosaban escuela primaria secundaria incluso niñas acosaban último grado crecí,False,False,False,False,False,False,False,False,False,False,False
imagínese si policías profesionales capacitados calificados lugar matones escolares tontos vuelven profesionales,True,False,False,False,False,False,False,False,False,False,False
exagerado digas gente debería avergonzarse mismos cómo tratan cummings acosaste niña autista años llamaste completa idiota ciudadano clase alta deberíamos aspirar hipocresía,True,False,True,False,False,False,False,False,False,False,False
suerte va escuela así voy hacerle bullying,False,False,False,False,False,False,False,False,False,False,False
principal causa mayoría ansiedades profesores escuela intimidan desaniman compañeros clase cualquier persona conocimiento enseña moral excepto pocos demás demonios,False,False,False,False,False,False,False,False,False,False,False
canibalismo oh dios tan buena déjame comerte canibalismo mira cariño preparé cena sabor raro matón secundaria buen provecho bueno,False,False,False,False,False,False,False,False,True,False,False
donald trump matón escuela primaria contaba chismes maestro si alguien oponía,False,False,False,False,False,False,False,False,True,False,False
arriesgarte tener cita chica acosaste secundaria recuerda tonterías dijiste discúlpate primero finjas nunca hiciste bromas recuerda,False,False,False,False,False,False,False,False,False,False,False
acosaban piel demasiado oscura pelo demasiado tupido tiraban chicle empujaban acosaban días tiraban pelo niña tranquila sacaba buenas notas años secundaria primer año preparatoria horribles,False,False,False,False,False,False,False,False,False,False,False
mido m sufrí bullying escuela secundaria insegura entiendo gente actúe si bullying existiera chicas parece tonto enoja exista,True,False,False,False,False,False,False,False,False,False,False
chica negra escuela secundaria predominaban negros acosaban ser inteligente acosaban amor rock kpop música veía anime hablaba inglés correctamente significaba hablaba blanco mayor parte acoso venía madre,False,False,False,False,True,True,False,False,False,False,False
madre brutalmente atacada adolescentes afuera escuela secundaria california enfrentamiento hija acosada,False,False,False,False,False,False,False,False,False,False,False
gente pueda decir adulta moleste hace difícil sufrir acoso escuela secundaria preparatoria podrías decirme peores cosas imaginables garantizo alguna niña años hizo mejor,False,False,False,False,False,True,False,False,False,False,False
piensen insensible si hicieran bullying escuela ahora importa casi afecta así supongo bien,False,False,False,False,False,False,False,False,False,False,False
chicas hacía bullying secundaria ser bisexual saliendo policía simplemente beso chef perfección,False,False,False,False,False,False,False,False,False,False,False
día niños enseñan enojados convertirán acosadores escuela eventualmente tiradores escolares,False,False,False,False,False,False,False,False,False,False,False
probablemente intimidado escuela,False,False,False,False,False,False,False,False,False,False,False
sueño chicas hacían bullying secundaria siga saben luego tuitearé ustedes chica hacía bullying secundaria sabe ahora graciosa eh entonces todas chicas malas sudarán pensando,False,False,False,False,False,False,False,False,False,False,False
filthy rich boys romance matones instituto harem inverso burberry prep,False,False,False,False,False,False,False,False,False,False,False
siempre hace reír cómo todas brujas internet publican lanzando hechizos maleficios tonterías triviales anecdóticas ex novio padres intolerantes acosador escuela secundaria lugar intentar castigar violadores pedófilos multimillonarios asesinos policías corruptos jajaja,False,False,False,False,False,False,False,False,False,False,False
encanta todas chicas hacían bullying secundaria repente feministas jajaja ok,False,False,False,False,False,False,False,False,False,False,False
odio matón hermana hagamos acuerdo paz pueblo si jesús odia judas cinco vírgenes tontas maestro escuela dijo entonces arrepentido alguna vez ahora escuché murió prisión,True,False,False,False,False,False,False,False,True,False,False
incompetencia total táctica intimidatoria gobierno reino unido obligarnos tomarnos unas vacaciones reino unido impulsar economía dinero salud felicidad siempre enviar personal escolar trabajar riesgo epi intimidar público quede reino unido vergüenza,False,False,False,False,False,False,False,False,True,False,False
bastante seguro nygovcuomo solo compra línea amazon hace compras walmart permite mueran personas demás lugares supe fuente confiable acosaban escuela dijeron piojos explica ahora acosa,False,False,False,False,False,False,False,False,False,False,False
confesión niña odiaba voz acosaban tiempo suenas niña voz tan aguda inseguridad ahora callo boca,False,False,False,False,False,False,False,False,False,False,False
vaya mismo ted cruz puso gritarle medios donald trump atacó familia si matón primaria mismo republicano access hollywood mismo tipo,False,False,False,False,False,False,False,False,True,False,False
todas chicas hicieron bullying secundaria preparatoria cómo va enfermería,False,False,False,False,False,False,False,False,False,False,False
profesores escuela tampoco castigaron nunca acosadores abuso verbal hizo justicia único cambió volví fuerte ahora temo nadie digo sinceridad egoísmo día mirarás atrás reirás,False,False,False,False,False,False,False,False,False,False,False
wilbur mide m definitivamente intimidaría escuela,False,False,False,False,False,False,False,False,True,False,False
adobsonartworks serio veo mentalidad tiempo acosaban niño debería poder acosar demás dicho diré nuevo acosaban escuela secundaria chicas llevan bien demás,False,False,False,False,False,False,False,False,True,False,False
bruh hyunjin stray kids parece antiguo matón secundaria,False,False,False,False,False,False,False,False,True,False,False
veces olvido sufrí bullying años vida primer grado final escuela secundaria pequeña hurgué nariz clase vez chica gritó luego clase burló años fiesta graduación embargo fácil olvidarlo,False,False,False,False,False,False,False,False,False,False,False
da mucha vergüenza encanta yoga aprendido dejé ir clases parte incomodaba hecho instructoras todas chicas blancas años acosado escuela secundaria embargo llevo bien adriene,False,False,False,False,False,False,False,False,False,False,False
recuerdan moda teñirse cabello koolaid todas chicas populares escuela secundaria hacían publicaban cosas tiño cabello colores locos siento mientras niños escena real siendo intimidados,False,False,False,False,False,False,False,False,False,False,False
dulce genial inteligente matón patio escuela,False,False,False,False,False,False,False,False,True,False,False
trabajé tres temporadas animador parque vacaciones nunca besé toqué vi chica desnuda gustan chicos años miedo intenso marionetas cantaba asambleas fin año escuela secundaria años pesar acosaban,False,False,False,False,False,False,False,False,False,False,False
rebecca black abandonó escuela acosaban vaya,False,False,False,False,False,False,False,False,False,False,False
partido conservador canadá formado solitarios amargados ven trudeau matón secundaria tradicionales culpan defectos personales estudiantes universitarios opiniones partido liberal formado jóvenes clubes debate teatro quieren golpes américa latina,False,False,False,False,False,False,False,False,True,False,False
intento ser mala voy mentir ver muchas chicas acosaban peso secundaria ganar peso después perdí libras hace feliz encanta ver karma acción gracias venir charla ted,False,False,False,False,False,False,False,False,False,False,False
transexuales acercaron dieron información actuaron colegialas tratando intimidarme sometiera receptiva tonterías decían puedes venir manera punk perra daría bofetada vida real,False,False,True,False,False,True,False,False,True,False,False
chica sufre acoso escolar toda vida ingresa escuela secundaria privada descubre amabilidad da frutos finalmente consigue amigos siempre quiso aparece podrá lograr continuar maravillosa vida mantenerse alejada primer amor gtgt,False,False,False,False,False,True,False,False,False,False,False
sentí tan impotente secundaria acosaban peor aún amigas defendían empeoraba cosas dejaba chicas pelearan batallas bueno menos así interpretaron acosadores burlaron aún momento malas vibras,False,False,False,False,False,False,False,False,True,False,False
importa si probabilidad niños mueran prácticamente nula debemos proteger niños virus acosadores clasificaciones género necesario construir escuelas especiales proteger frágiles bebés,False,False,False,False,True,False,False,False,False,False,False
niños nerds niños enfermedades chicas secundaria talla corren riesgo ser víctimas acoso,False,False,False,False,False,True,False,False,False,False,False
conocí muchas chicas instituto sufrieron acoso ser altas después instituto ser alta puede considerarse genial quiere decir autor si tratara solo chica alta desgarbada aprende amarse misma película tan mala,False,False,True,False,False,True,False,False,False,False,False
mierda ahora piercing nariz amigas instituto chicas dijeron nariz demasiado grande así nunca sentiré mal mujeres blancas sufren acoso ser blancas ánimo copo nieve,False,False,False,False,False,True,False,True,False,False,False
nuevo anuncio marines realmente divertido insinúan miembros fuerzas armadas niños escuela enfrentaban acosadores,False,False,False,False,False,False,False,False,False,False,False
sobrino acaba pedir vaya guardería darle paliza niños acosan escuela bueno supongo mañana pelearé niños,False,False,False,False,False,False,False,False,False,False,False
chicas hacían bullying acné secundaria realmente enviarán mensajes instagram dirán hace vemos puedes recomendarme productos cuidado piel,False,False,False,False,False,False,False,False,False,False,False
después años dejé atrás toda mierda agradecida todas personas conocí crecí tiempo incluso acosadores luego pidieron disculpas además veo mejor secundaria así quería presumir ser toma coño,False,False,False,False,False,False,False,True,False,False,False
bromas chicas acosaban escuela secundaria ahora complejo enfermizo siento irremediablemente atraído tipo chica acosado escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
divertido diferente escuela muggle explicó zara ser conocida hermana pequeña hermione ciertamente mantenido alejados acosadores veo cómo personas tratan nacidos muggles agradecida hermana mayor,False,False,True,False,False,False,False,False,False,False,False
vez soñé chica popular escuela secundaria mejor amigo gay hacíamos bullying gracie gold,False,False,False,False,False,False,False,False,False,False,False
escuela secundaria sentía insegura ser mestiza sufría bullying niños entendían cómo chica piel morena podía tener acento fuerte cabello largo rasgos exóticos luego llegué escuela secundaria obsesionados chicas mestizas extranjeras bullying detuvo,False,False,False,False,False,False,False,False,False,False,False
muchas chicas hacían bullying secundaria ahora adelgazando instagram ustedes nunca odiaron odiaron mismos,False,False,False,False,False,False,False,False,False,False,False
solo política tiempos cambiado políticos respetan decoro básicamente matones secundaria si respondes siguen pisoteándote primila parecía tener problemas barr después recuperara tiempo,False,False,False,False,False,False,False,False,False,False,False
escuela nunca buena salud mental menos secundaria todas chicas guapas acosaban siempre trataban maldito duendecillo decían constantemente aguantarlo destruyó completo confianza misma llegar ahora,False,False,True,False,False,False,False,False,False,False,False
quitar fondos escuelas muchas cuales problemas liquidez forma intimidarlas eviten perspectiva planes estudio fallas perspectiva negra mira problemático,False,False,False,False,False,False,False,False,True,False,False
oh suicidio elección sino circunstancias obligan tomar ruego tan irrespetuosos autoridades escolares pueden combatir acoso escolar casos autoridades castigarían débiles perseguidos lugar acosadores,False,False,False,False,False,True,False,False,False,False,False
acosadores escuela secundaria ganaron premio popular,False,False,False,False,False,False,False,False,False,False,False
espero día algún imbécil secundaria acosaba ser raro parecer chico salir chica acerque ahora atractivo poder descargar ira,True,False,False,False,False,False,False,False,False,False,False
quiero encontrar correlación chicas acosaban escuela secundaria inevitables carreras enfermería,False,False,False,False,False,False,False,False,False,False,False
acosaron secundaria jajaja quería sola cosas solo allí drogarme hablar chicas,False,False,False,False,False,False,False,False,True,False,False
voy pasar rato exo ls revluvs ayudar creadores tesoros tareas akgaes matones antis blackvelvet vaya escuela sido divertida manera,False,False,False,False,False,False,False,False,False,False,False
ojalá desperdiciado mayor parte vida escolar viviendo miedo constante acosadores ahora adulta parece extremadamente tonta siempre pregunto dejé arruinaran vida social miedo ser sincera escuela chicas,True,False,False,False,False,False,False,False,False,False,False
vi anuncio servicio público chica nueva escuela secundaria sentó almorzar chicas populares luego levantaron dejaron chica agradable sentó si pudiera hacer viernes locos chicas matonas darían paliza momento salieran recinto escolar padres necesitan facturas urgencias,False,False,False,False,False,False,False,False,False,False,False
bien científicos ahora enseñen ratas jugar escondite cajón ropa interior chica hacía bullying secundaria,False,False,True,False,False,False,False,False,False,False,False
chica desagradable acosaba piedad escuela primaria vi reunión exalumnos aniversario instituto inmediato pudiera hablar dijo siento padre alcohólico descargué dolor darme cuenta ayudó hecho,False,False,False,True,False,False,False,False,False,False,False
probablemente intimidado chica armada escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
hace vino clienta solía acosarme escuela secundaria ve ruda básicamente acosadores niños,False,False,False,False,False,False,False,False,True,False,False
chicas malas escuela secundaria publican amabilidad positividad perra acosaste años jajaja,False,False,False,False,False,True,False,False,False,False,False
alumno primaria agrupa amigos acosar amigo discapacidad final amigos hipócritas sufre acoso karma tarde intenta enmendarse ser mejor persona,False,False,False,False,False,True,False,False,True,False,False
acosador escuela primaria envió mensaje diciéndome todas vidas importaban debía ser amable dejó ronchas brazo semanas cuarto grado nunca dejó acosarme dejé escuela octavo grado,False,False,False,False,False,False,False,False,True,False,False
representa película película realidad película identificable película cómo vida si odio si escuela acosadores si gays aceptados amarse si raza género sexualidad etc,False,False,False,False,False,False,False,False,False,False,False
niña escuela secundaria saltó frente tren acosaban,False,False,False,False,False,False,False,False,False,False,False
mata mismos adultos dicen oh joven ten cuidado aquí acuerdo mismos adultos intimidarán si niños secundaria grandes así,False,False,False,False,False,False,False,False,True,False,False
grupo sueña bunkerboy dirigir grupo quedando equipo matones escuela secundaria chicas malas magats sueñan curar gente,False,False,False,False,False,False,False,False,False,False,False
odio chicas secundaria intentan venderme cosas facebook voy comprar vitaminas hsn acosaste matemáticas,False,False,False,False,False,False,False,False,False,False,False
olvidemos saludo chicas populares intimidaron secundaria compararon tetas vestuario olvidé lastnightasawarrior,False,False,False,False,False,True,False,False,True,False,False
curioso cómo tantas chicas publican material concientización suicidio instagram escuela secundaria acosaron personas parte,False,False,False,False,False,False,False,False,True,False,False
mismas canciones locas escuchan chicas escuela secundaria piensan alternativas hacían bullying escuela secundaria amo todas olvido,False,False,False,False,False,False,False,False,False,False,False
demostró tener buen potencial aspectos universidad especialmente complexión honestamente creo tan dominante escuela secundaria infló valor draft pesar grandes limitaciones forma prosperara bully ball ofensivo nba alero,False,False,False,False,True,False,False,False,False,False,False
doves merece odio recibe ustedes solo gusta intimidar matones secundaria,False,False,False,False,False,False,False,False,True,False,False
si sirve barr recuerda antigua formación rocosa valle goblins matón patio escuela puede ser derribado,False,False,False,False,False,False,False,False,True,False,False
votos matrimoniales chica hacía bullying secundaria mira video completo aquí httpsbitlybjx,False,False,False,False,False,False,False,False,False,False,False
puedo esperar volver escuela voy intimidar muchísimo transfóbicos lt,False,False,False,False,False,False,False,False,True,False,False
,False,False,False,False,False,False,False,False,False,False,False
hablamos acoso escolar escuelas bueno déjenme decirles asunto mayores acosadores momento junta escolar administración superior dijo peterson reunión junta miércoles,False,False,False,False,False,True,False,False,False,False,False
jaja acabo encontrar foto antigua acosador escuela primaria solía acosarme ser gorda causó problemas imagen corporal perra grande cómo diablos necesito volver hacerlo déjame volver atrás darle común,True,False,False,False,False,True,False,False,True,False,False
novia secundaria personas ignorantes conocido así amigo dubaití matones cam mucha confianza mismo creo encontrará chica años,False,False,False,False,False,False,False,False,False,False,False
si todavía escuela encantado aprendizaje línea burlaban dificultaba aprendizaje acosadores alrededor aprendizaje fácil centrarse educación lugar compañeros,False,False,False,False,False,False,False,False,True,False,False
chicas tumblr chicas vsco listos chicas twitter requisitos avi foto reflejada ropa interiorlenceríabikini emoji nombre usuario definitivamente hizo bullying escuela secundaria snapchat premium venmopaypal biografía identificable,False,False,False,False,False,False,False,False,False,False,False
gracias rachel mike recuerdo acosaron hija menor autobús escolar rompió corazón escuela hablar chicas involucradas conté cómo asustado hija disculparon dos amigas toda escuela secundaria,False,False,False,False,False,False,False,False,True,False,False
ríanse personas acosenlas escuela calle muéstrenles demás pertenecen sociedad,False,False,False,False,False,False,False,False,False,False,False
anomalía lesbiana entré cultura gay hombres gay travestis travestis niña enfrenté matones escuela metían chicos gays jóvenes sabía si hsts simplemente gays nadie defendía,False,False,False,False,False,False,False,False,False,False,False
exactamente clase educación física único lugar acosadores adolescentes podían agredirme físicamente salirse tan malo deportes cumplí años sentía seguro faltar escuela debido dolor cuello pasado minutos castigo,False,False,False,False,False,False,False,False,False,False,False
christine tipo horrible va ahí diciéndole gente sufrió acoso escuela secundaria luego comienza ser acosadora adelante vida sellingsunset,False,False,False,False,False,True,False,False,False,False,False
duckford daziley wilstone djohnsonbear ja classcooor ustedes dos par idiotas,True,False,False,False,False,False,False,False,False,False,False
feetman solía intimidar venenosamente chicas escuela secundaria ser raras moshers luego montó maldito ataque encontró tampón usado equipo educación física delató radio millas director,False,False,False,False,False,False,False,False,True,False,False
vota sentimientos final votará basándose únicamente aborto oración escuelas si parecen abusadores palabras votará alguien amable vio sanders manera carter único voto demócrata abstuvo w,False,False,True,False,False,False,False,False,False,False,False
tal si entro twitter acoso poder usar color rosa libremente repercusiones amiga acosaron usar rosa escuela aunque acosadoras mismo color piel,False,False,False,False,False,True,False,False,True,False,False
errrr apodo vida real creo escuela llamaban repetidamente jaggers chica estúpida,True,False,False,False,False,False,False,False,False,False,False
cómico bulldog smh niño favor escuela media dijeron cosas peores,False,False,False,False,False,False,False,False,False,False,False
bien sardarji lee tl modos hacer evidente verás derechas izquierdas señalo mal ninguno dos viejos discutido tema todavía ocupados troleando matones escuela mírate mismo,False,False,False,False,False,False,False,False,False,False,False
recordó chica escuela secundaria dijo entendía cómo debía haber sido ser chica negra escuela sufrido bullying ser san alemana,False,False,False,False,False,False,False,False,False,False,False
wtf enfermedad vez chica hizo bullying secundaria teñí pelo rosa después amiga tiñó pelo rosa pelo siquiera parecía chica jajaja,False,False,False,False,False,False,False,False,False,False,False
dios hice escuela secundaria acosaban llamaban d cortarme pelo inspiré chicas negras escuela cortarse pelo tenerlo natural difícil disfruté proceso recordarlo,False,False,False,False,False,False,False,False,False,False,True
pareces chica blanca común corriente quejaba querer mejor amigo gay atrevido escuela secundaria intimidaba lesbianas,False,False,False,False,False,False,False,False,False,False,False
chicas acosaban escuela secundaria trataron agregarme facebook hacer clic botón eliminar satisfactorio jajaja,False,False,True,False,False,False,False,False,False,True,False
además comentario amanda seales celos suena parecido chicas piel clara juran acosaban escuela secundaria celosos dejando lado completo parte perra insufrible tiempo,False,False,False,False,False,True,False,False,False,False,False
extracto yamonday cortometraje terror adultos acosar infinite eater chica secundaria sufre acoso finalmente obtiene venganza definitiva abusador cw trastornos alimentarios httpstwittercomcbethandersonstatus,False,False,False,False,False,True,False,False,True,False,False
mujer habla analogía uniforme escolar tontería llevaba uniforme escolar aun así acosaban compré subvención lugar ir tienda marca acosadores encuentran uniforme,False,False,False,False,False,False,False,False,False,False,False
imagínese cómo acosan niña negra llamada felicia escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
dije dejen atrás chicas piel oscura sufren acoso todas acosaron escuela acosaron incluso terminaron escuela secundaria dije dejen dolor vaya súperenlo dejen intentar dividir comunidad negra lastimaron sentimientos,False,True,False,False,False,True,False,False,True,False,False
acosaban siquiera podía tener recreo ir ayudar clases jardín infantes molestaba cuenta siempre nueva cambié escuela años secundaria chica siempre enviaba fotos gráficas amiga hacía,False,False,False,False,False,False,False,False,False,False,False
lamentablemente dilema enfrenté enseñar escuela secundaria todas escuelas conozco regla si lanzas vas niños buenos querían detener acosador querían quería suspendieran acosadores importaba menudo lamentablemente compañeros tampoco,False,False,False,False,False,False,False,False,False,False,False
chica hacía bullying secundaria,False,False,False,False,False,False,False,False,False,False,False
pedí consejos facebook cómo adelgazar gatos amigos gatos bully escuela secundaria deja alimentarla consigue juguetes sé escucha karen setenta millones malditos juguetes comida redujo significativamente,False,False,False,False,False,False,False,False,False,False,False
acuerdo aunque hombre nunca pude llegar ser aficionado deporte vez empecé dar clases educación física colegio profesores educación física excepción aburridos obsesivos imbéciles matones desanimé vida veo fútbol tele,True,False,False,False,False,False,False,False,False,False,False
fuerte bullying escuela secundaria ahora años graduada universidad cabello rosa múltiples tatuajes piercings novio encantador adivinen chica programa doctorado pronto dra wicker gracias bullying viviendo mejor vida,False,False,False,False,False,False,False,False,False,False,False
chica acosaba escuela secundaria acaba enviar mensaje directo linkedin hablar negocios digo acosté hombre actual realidad perra simplemente amable,False,False,False,False,False,True,False,False,False,False,False
lamento maltratado acosado extrañaremos ángel vuela alto hermosa niña sulli,False,False,True,False,False,False,False,False,False,False,False
matones secundaria películas distintos tipos comportamientos uf cabrea,False,False,False,False,False,False,False,False,False,False,False
chicas hacían bullying secundaria ahora hufflepuffs gnomo jardín,False,False,False,False,False,False,False,False,False,False,False
fiscal general barr racista jimmy lohman trabajó barr luego universidad columbia escribió artículo periódico florida flambeau barr propio torturador escuela secundaria matón clásico abusador poder años presionaba cada vez podía rt,False,False,False,False,False,False,False,True,True,False,False
chicas hacía bullying secundaria dijo genial modelo después hizo tontería modelar centro comercial,False,False,False,False,False,False,False,False,False,False,False
trump matón patio escuela sexto grado intenta socavar intimidar aquel puede,False,False,False,False,False,False,False,False,True,False,False
años secundaria nunca visto chica alta ser intimidada jajaja haciendo,False,False,False,False,False,False,False,False,False,False,False
oye parece grupo personas divertidas absoluto nunca mierda suena típica chica rubia villana programas televisión chica secundaria sufre acoso escolar,False,False,False,False,False,True,False,True,False,False,False
si hinata primera temporada misma escuela secundaria intimidaría,False,False,False,False,False,False,False,False,True,False,False
todas perras desagradables sentadas habitación kyle si adolescentes fiesta pijamas amigos secundaria quejándose chica linda celosos todas sentadas allí fingiendo creer tonterías brandi tener razón odiar acosar denise rhobh,False,False,False,True,False,True,False,False,True,False,False
difícil ser intimidado línea recuerdo vez chica escuela secundaria intimidaba tumblr días virgen extraño quería tener sexo volvió demasiado intensa ahora merezco,False,False,False,False,False,False,False,False,False,False,False
amigos última semana clases trabajo hacer poder graduarme si ven twitter día favor eliminenme aplicación,False,False,False,False,False,False,False,False,False,False,False
parece acosadores insisten niños vayan escuela casos aumentan das cuenta código rojo momento incluido lista prohibidos das cuenta cuántos maestros niegan ir quién va dar clases,False,False,False,False,False,False,False,False,False,False,False
joe rogan episodio n acosador escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
better days dir kwok cheung tsang chino drama crimen estudiante secundaria acosado delincuente poca monta convierten principales sospechosos asesinato adolescente resulta ser némesis estudiante examen estatal gaokao,False,False,False,False,False,False,False,False,False,False,False
chicas secundaria acosaban piensan normal invitarte páginas peluquería mierda facebook,False,False,False,False,False,False,False,True,False,False,False
cmomaharashtra shivsenacomms niña región mankhurd mumbai intimidada residentes musulmanes alzar voz azaan escuchaba volumen mezquita barrio zona,False,False,False,False,False,False,False,False,False,False,False
acosaron escuela secundaria salir chica solo personas escuela usaran orgullo estética vete mierda,False,False,False,False,False,False,False,True,True,False,False
dios dónde empiezo dientes salientes pasé casi diez años siendo llamada conejo sufría bullying ser gorda llegué escuela secundaria sufrían bullying usar maquillaje así conocida chica fea nunca decía además ser bi tampoco ayudó,True,False,False,False,False,False,False,False,False,False,False
bloquear acosador escuela secundaria raíz mayoría problemas mentales autoayuda,False,False,False,False,False,False,False,False,False,True,False
chica instituto hice bullying hablado vez siete años casa invitó boda idiota,True,False,False,False,False,False,False,False,False,False,False
recuerdo años gente escuela solía acosarme encantaba one direction fan negra decían pertenecía allí blancos chicos hacían música solo gente blanca si seguía escuchándolos significaba verdadera chica negra,False,False,False,False,False,False,False,False,True,False,False
presidente trump recuerda matones escuela solían molestarme escuela ahora puede intimidar país bien terminará noviembre joebiden gane así favor voten biden,False,False,False,False,False,False,False,False,True,False,False
oh favor hagas mártir comportaste matón patio colegio creo papel víctima obtienes deseas punto,False,False,False,False,False,False,False,False,True,False,False
embargo recibirán buena parte mil millones dólares si gobierno gastara mil millones dólares cantidad instalar sistemas tecnología derrotar virus existen escuelas totalmente estériles maestros excusas ahorraríamos mil millones dólares,False,False,False,False,False,False,False,False,False,False,False
estudiante último año escuela secundaria acostó chica trans acosaron cambiarse escuela creo cambió apellido,False,False,False,False,False,False,False,False,True,False,False
exactamente mismo texto escribe cada chica acosaba gente escuela secundaria ahora dirige negocio velas hechas mano,False,False,False,False,False,False,False,False,False,False,False
mujer m ver película netflix chica alta secundaria sufre acoso simplemente irreal recibí comentarios ambiguos varias veces además toda idea necesita cambio imagen ser vista tan atractiva chica m malo,False,False,False,False,False,True,False,False,False,False,False
grandes matones escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
acabo descubrir chica intimidó escuela secundaria instagram salud mental sé si debería reír llorar ambas cosas,False,False,False,False,False,False,False,False,False,False,False
pequeña parte feliz acosadores escuela secundaria nunca llegado nhl,False,False,False,False,False,False,False,False,False,False,False
todas chicas intimidaban ser lesbiana escuela secundaria tinder,False,False,False,False,False,False,False,False,False,False,False
cada vez siento feliz recuerdo chica acosaba escuela secundaria preparatoria causó problemas salud mental persona influyente,False,False,False,False,False,False,False,False,False,False,False
trump intentando vez intimidar escuelas nuevo plan intentar httpstalkingpointsmemocomliveblogtrumpcoronaviruspressconferenceseasontwoepisodethreeentry vía tpm,False,False,False,False,False,False,False,False,True,False,False
grupo matones jugando guerra si alguien finalmente dado visto bueno ser tipos duros escuela secundaria,False,False,False,False,False,False,False,False,False,False,False
encanta ver chicas publican chicas apoyan chicas literalmente intimidaron secundaria después bueno mentira,False,False,False,False,False,False,False,False,True,False,False
vez leí todas chicas sufren acoso escolar acosadoras escuela secundaria pareció ninguna chica amable demás así fácil encontrar chicas edad insidiosas,False,False,False,False,False,True,False,False,False,False,False
única forma finalmente pude quitarme encima matones escuela secundaria darme vuelta derribarlo sabía cómo atormentarme nadie viera día finalmente defendí nunca vio venir pequeño grupo seguidores hizo bajar nivel,False,False,False,False,False,False,False,False,False,False,False
carne asada chica definitivamente hizo bullying escuela secundaria ser gay,False,False,False,False,False,False,False,False,False,False,False
seniorshigh comedia dramática media hora muestra escuela secundaria asilo ancianos siempre camarillas acosadores drama amor bromas pesadas envejecer significa crecer,False,False,False,False,False,False,False,False,False,False,False
dejé embarazada chica secundaria así dije padres acosando mudamos jajaja,False,False,False,False,False,False,False,False,False,False,False
